Date,2024-11-16 11:16:03
Measurement Type,RT
sensorName,['NONE', 'A', 'B', 'C', 'D', 'D1', 'D2', 'D3', 'D4'],sensorCount,9,heaterCount,4,tInt,2,tPoints,100,aver,1,RESaver,1,RESNPLC,5,RESrange,auto,chanVar,1,resType,PY_VAR8,RTD,True,
Time,A,B,C,D,D1,D2,D3,D4,Resistance
Date,2024-11-16 11:18:21
Measurement Type,RT
sensorName,['NONE', 'A', 'B', 'C', 'D', 'D1', 'D2', 'D3', 'D4'],sensorCount,9,heaterCount,4,tInt,2,tPoints,100,aver,1,RESaver,1,RESNPLC,5,RESrange,auto,chanVar,1,resType,PY_VAR8,RTD,True,
Time,A,B,C,D,D1,D2,D3,D4,Resistance
112.0,19.9969,20.0337,19.2783,3.3731,57.8617,0.0,0.0,0.04109.53
114.0,19.9977,20.0314,19.2793,3.3943,57.8724,0.0,0.0,0.04109.358
116.0,19.9977,20.0303,19.2796,3.3949,57.883,0.0,0.0,0.04109.218
118.0,19.9984,20.0281,19.2807,3.3926,57.893,0.0,0.0,0.04109.036
120.0,19.9982,20.0267,19.2802,3.3817,57.9026,0.0,0.0,0.04108.668
122.0,19.9983,20.0245,19.2807,3.3686,57.9119,0.0,0.0,0.04110.377
124.0,19.9986,20.0233,19.2811,3.3949,57.9222,0.0,0.0,0.04110.6
126.0,19.9991,20.022,19.2815,3.3925,57.9313,0.0,0.0,0.04110.547
128.0,19.9992,20.02,19.2821,3.3865,57.9408,0.0,0.0,0.04110.476
130.0,19.9998,20.019,19.2829,3.3748,57.9508,0.0,0.0,0.04110.763
132.0,20.0001,20.0167,19.283,3.3939,57.9602,0.0,0.0,0.04110.425
134.0,20.0007,20.0168,19.2841,3.3991,57.9695,0.0,0.0,0.04110.519
136.0,20.0005,20.015,19.2826,3.3954,57.978,0.0,0.0,0.04110.273
138.0,20.0008,20.0137,19.283,3.3754,57.9879,0.0,0.0,0.04109.759
140.0,20.0011,20.0124,19.2841,3.3925,57.9961,0.0,0.0,0.04109.635
142.0,20.0008,20.0118,19.2834,3.4024,58.006,0.0,0.0,0.04109.65
144.0,20.0006,20.0103,19.2838,3.4005,58.0149,0.0,0.0,0.04109.653
146.0,20.001,20.01,19.2847,3.3961,58.0241,0.0,0.0,0.04109.433
148.0,20.0011,20.0112,19.2838,3.3809,58.0326,0.0,0.0,0.04109.438
150.0,20.0009,20.0115,19.2843,3.4054,58.0415,0.0,0.0,0.04109.708
152.0,20.0014,20.0117,19.2848,3.404,58.0501,0.0,0.0,0.04109.673
154.0,20.0014,20.0103,19.2847,3.3952,58.0594,0.0,0.0,0.04109.596
156.0,20.0017,20.0086,19.2851,3.379,58.0679,0.0,0.0,0.04109.691
158.0,20.0011,20.0089,19.284,3.3845,58.0769,0.0,0.0,0.04109.664
160.0,20.0007,20.0071,19.2837,3.3989,58.0859,0.0,0.0,0.04109.559
162.0,20.0011,20.0059,19.2847,3.3946,58.0936,0.0,0.0,0.04109.451
164.0,20.0013,20.0052,19.2846,3.3755,58.103,0.0,0.0,0.04109.419
166.0,20.0015,20.0049,19.2856,3.3777,58.1104,0.0,0.0,0.04109.46
168.0,20.0014,20.0042,19.2858,3.3947,58.1175,0.0,0.0,0.04109.15
170.0,20.0007,20.0037,19.285,3.3928,58.127,0.0,0.0,0.04110.407
172.0,20.001,20.0033,19.2852,3.3878,58.1355,0.0,0.0,0.04110.507
174.0,20.0012,20.0034,19.2851,3.3736,58.1436,0.0,0.0,0.04110.411
176.0,20.0012,20.0035,19.285,3.3729,58.1509,0.0,0.0,0.04110.471
178.0,20.0008,20.0027,19.2841,3.3934,58.1595,0.0,0.0,0.04110.304
180.0,20.0005,20.0035,19.2838,3.3908,58.1661,0.0,0.0,0.04110.471
182.0,20.0,20.0031,19.2834,3.3803,58.1737,0.0,0.0,0.04110.559
184.0,20.0004,20.0033,19.2835,3.3774,58.1824,0.0,0.0,0.04110.902
186.0,20.0005,20.0028,19.2839,3.4005,58.1899,0.0,0.0,0.04110.481
188.0,20.0007,20.0034,19.2844,3.4024,58.1986,0.0,0.0,0.04110.223
190.0,20.0011,20.0034,19.2851,3.3866,58.2064,0.0,0.0,0.04110.254
192.0,20.0017,20.0032,19.2868,3.3801,58.2146,0.0,0.0,0.04110.379
194.0,20.0017,20.0023,19.2865,3.4058,58.2222,0.0,0.0,0.04110.087
196.0,20.0017,20.0028,19.2867,3.4067,58.2288,0.0,0.0,0.04110.011
198.0,20.0014,20.002,19.2853,3.4036,58.2365,0.0,0.0,0.04109.66
200.0,20.0014,20.0016,19.2865,3.3936,58.2443,0.0,0.0,0.04109.566
202.0,20.0022,20.0011,19.2872,3.3811,58.2515,0.0,0.0,0.04109.588
204.0,20.0019,20.0009,19.2868,3.4045,58.2601,0.0,0.0,0.04109.387
206.0,20.0016,20.0022,19.2862,3.3991,58.2675,0.0,0.0,0.04109.511
208.0,20.0011,20.0019,19.2858,3.3907,58.2749,0.0,0.0,0.04109.32
210.0,20.0014,20.0012,19.2864,3.3774,58.2832,0.0,0.0,0.04109.337
212.0,20.0021,20.0005,19.2878,3.3988,58.2895,0.0,0.0,0.04109.415
214.0,20.0017,20.0003,19.2871,3.4037,58.2969,0.0,0.0,0.04109.227
216.0,20.0013,20.0003,19.2863,3.3992,58.3043,0.0,0.0,0.04109.011
218.0,20.0001,20.0014,19.2848,3.3775,58.3109,0.0,0.0,0.04110.451
220.0,19.9998,20.001,19.2849,3.3956,58.3174,0.0,0.0,0.04110.569
222.0,20.0001,20.0006,19.2853,3.4024,58.3241,0.0,0.0,0.04110.482
224.0,20.0001,20.0,19.2854,3.3996,58.331,0.0,0.0,0.04110.542
226.0,20.0004,19.9995,19.2856,3.3928,58.3387,0.0,0.0,0.04110.66
228.0,20.0011,19.9994,19.2866,3.3801,58.3457,0.0,0.0,0.04110.686
230.0,20.002,19.9998,19.2881,3.3938,58.3516,0.0,0.0,0.04110.754
232.0,20.0013,20.0002,19.2863,3.4054,58.359,0.0,0.0,0.04110.732
234.0,20.001,20.0007,19.2859,3.3954,58.3647,0.0,0.0,0.04110.371
236.0,20.0012,20.0011,19.2857,3.3832,58.3721,0.0,0.0,0.04110.048
238.0,20.0005,20.0012,19.2852,3.3914,58.3784,0.0,0.0,0.04110.089
240.0,20.0002,20.0011,19.2853,3.4062,58.3858,0.0,0.0,0.04109.974
242.0,20.0008,19.9999,19.2859,3.4039,58.3915,0.0,0.0,0.04110.073
244.0,20.0013,20.001,19.2872,3.398,58.3986,0.0,0.0,0.04110.234
246.0,20.0016,20.0013,19.2875,3.3887,58.4059,0.0,0.0,0.04110.098
248.0,20.0017,19.9998,19.2871,3.402,58.4121,0.0,0.0,0.04109.914
250.0,20.0013,19.9993,19.2867,3.3982,58.4182,0.0,0.0,0.04109.884
252.0,20.0014,20.0005,19.2868,3.3933,58.4253,0.0,0.0,0.04109.872
254.0,20.0012,20.0019,19.287,3.3807,58.4317,0.0,0.0,0.04109.551
256.0,20.0018,20.0023,19.288,3.3792,58.4376,0.0,0.0,0.04110.019
258.0,20.0016,20.0014,19.2872,3.3959,58.4444,0.0,0.0,0.04109.859
260.0,20.0011,20.0001,19.2872,3.3898,58.4512,0.0,0.0,0.04109.693
262.0,20.0004,19.9998,19.286,3.3791,58.4573,0.0,0.0,0.04109.479
264.0,20.0005,19.9996,19.2861,3.378,58.4637,0.0,0.0,0.04108.98
266.0,20.0011,19.9997,19.2875,3.4028,58.47,0.0,0.0,0.04110.422
268.0,20.0004,20.0002,19.286,3.4014,58.4758,0.0,0.0,0.04110.835
270.0,20.001,19.9999,19.287,3.3948,58.4821,0.0,0.0,0.04110.653
272.0,20.001,20.0001,19.2871,3.3845,58.4884,0.0,0.0,0.04110.793
274.0,20.0009,19.9996,19.2868,3.4011,58.4942,0.0,0.0,0.04110.766
276.0,20.0009,19.9989,19.2869,3.4013,58.5001,0.0,0.0,0.04110.62
278.0,20.0008,19.9998,19.2864,3.3987,58.5065,0.0,0.0,0.04110.574
280.0,20.0006,20.0007,19.2854,3.3886,58.5129,0.0,0.0,0.04110.98
282.0,20.0004,19.9996,19.2864,3.3798,58.5181,0.0,0.0,0.04110.406
284.0,20.001,19.9993,19.2866,3.4055,58.5243,0.0,0.0,0.04110.175
286.0,20.0009,20.0002,19.2872,3.4025,58.531,0.0,0.0,0.04110.026
288.0,20.0007,19.9996,19.2867,3.3927,58.5365,0.0,0.0,0.04109.895
290.0,20.0006,20.0,19.2858,3.3811,58.5423,0.0,0.0,0.04109.955
292.0,20.0002,20.0013,19.2863,3.404,58.5486,0.0,0.0,0.04110.192
294.0,20.0003,20.0013,19.2852,3.4061,58.5546,0.0,0.0,0.04110.243
