Date,2024-12-04 18:44:22
Measurement Type,RT
sensorName,['NONE', 'A'],sensorCount,2,heaterCount,1,tInt,2,tPoints,100,aver,1,RESaver,1,RESNPLC,5,RESrange,auto,chanVar,1,resType,PY_VAR8,RTD,True,
Time,A,Resistance
5336.0,369.3891364.5953
5338.0,368.9055364.6006
5340.0,368.94364.5966
5342.0,368.5598364.6056
5344.0,368.5944364.6039
5346.0,368.5944364.6143
5348.0,368.4908364.6126
5350.0,368.9055364.6204
5352.0,369.1819364.6262
5354.0,369.3546364.6295
5356.0,369.3546364.6262
5358.0,369.2508364.6334
5360.0,369.078364.625
5362.0,369.1127364.6266
5364.0,368.6289364.6249
5366.0,368.6289364.6243
5368.0,368.5253364.6234
5370.0,368.6634364.6354
5372.0,368.9744364.6384
5374.0,369.1127364.6528
5376.0,369.32364.6451
5378.0,369.1472364.6398
5380.0,369.32364.6399
5382.0,369.1472364.638
5384.0,368.9744364.6427
5386.0,368.8017364.6414
5388.0,368.8363364.6405
5390.0,368.4217364.6516
5392.0,368.6634364.6595
5394.0,368.8363364.6612
5396.0,369.4582364.6649
5398.0,369.4238364.6636
5400.0,369.9076364.6578
5402.0,369.8384364.654
5404.0,369.5618364.653
5406.0,369.4582364.6433
5408.0,369.2508364.6451
5410.0,369.0089364.6436
5412.0,369.0089364.646
5414.0,368.9744364.6538
5416.0,368.387364.6539
5418.0,368.4562364.6548
5420.0,368.4562364.6636
5422.0,368.8708364.6741
5424.0,369.1472364.6866
5426.0,369.2855364.6852
5428.0,369.4582364.6864
5430.0,369.2163364.6828
5432.0,369.32364.694
5434.0,369.0089364.6848
5436.0,368.9055364.6827
5438.0,368.5944364.686
5440.0,368.767364.6865
5442.0,368.6981364.6922
5444.0,368.6634364.7033
5446.0,368.8708364.7027
5448.0,369.1127364.7064
5450.0,369.2855364.7077
5452.0,369.1472364.7099
5454.0,369.0089364.7053
5456.0,368.9055364.7113
5458.0,368.767364.7107
5460.0,368.4217364.7137
5462.0,368.387364.7173
5464.0,368.6634364.7199
5466.0,368.8363364.7288
5468.0,369.2855364.7301
5470.0,369.4929364.737
5472.0,369.3891364.7348
5474.0,369.2508364.7252
5476.0,369.1819364.7277
5478.0,369.1472364.7197
5480.0,369.1819364.7171
5482.0,368.7325364.7173
5484.0,368.5944364.7251
5486.0,368.4908364.7316
5488.0,368.4217364.7386
5490.0,368.8017364.7416
5492.0,369.3891364.7461
5494.0,369.7001364.7477
5496.0,369.8038364.7494
5498.0,369.8731364.7475
5500.0,369.8384364.7399
5502.0,369.4929364.7422
5504.0,369.4929364.7315
5506.0,369.3546364.7275
5508.0,369.1127364.7325
5510.0,369.0436364.7297
5512.0,368.5253364.7372
5514.0,368.387364.743
5516.0,368.5253364.768
5518.0,368.8017364.7707
5520.0,368.8363364.7817
5522.0,369.2855364.7846
5524.0,369.2508364.7893
5526.0,368.9055364.7902
5528.0,369.2508364.7942
5530.0,369.0436364.7951
5532.0,368.8363364.7929
5534.0,368.8708364.7976
5536.0,368.4908364.8085
5538.0,368.5598364.8028
5540.0,368.9055364.8133
5542.0,369.2855364.8163
5544.0,369.3891364.816
5546.0,369.3891364.8158
5548.0,369.4929364.8162
5550.0,369.2508364.8195
5552.0,369.2508364.8168
5554.0,368.9055364.8189
5556.0,368.8363364.8185
5558.0,368.5944364.8241
5560.0,368.387364.8347
5562.0,368.6289364.8386
5564.0,369.1127364.8497
5566.0,369.3891364.851
5568.0,369.5965364.8546
5570.0,369.8384364.8486
5572.0,369.6657364.8506
5574.0,369.4929364.8444
5576.0,369.32364.8385
5578.0,369.3546364.8384
5580.0,369.1472364.8373
5582.0,368.8708364.8392
5584.0,368.6981364.8397
5586.0,368.3526364.8429
5588.0,368.4562364.8516
5590.0,368.6289364.8593
5592.0,369.2163364.8687
5594.0,369.4582364.8636
5596.0,369.7346364.8667
5598.0,369.7001364.8657
5600.0,369.5965364.8685
5602.0,369.4929364.8706
5604.0,369.2855364.8703
5606.0,369.1819364.8686
5608.0,368.8363364.8686
5610.0,368.6981364.8696
5612.0,368.4562364.8697
5614.0,368.2489364.8805
5616.0,368.387364.8869
5618.0,368.6634364.9001
5620.0,369.2855364.9089
5622.0,369.5618364.9092
5624.0,369.7001364.9068
5626.0,369.7693364.9082
5628.0,369.7001364.9002
5630.0,369.4929364.8965
5632.0,369.3546364.8983
5634.0,369.2508364.8909
5636.0,369.0089364.8848
5638.0,368.6634364.8905
5640.0,368.4908364.905
5642.0,368.387364.914
5644.0,368.5598364.9178
5646.0,368.8708364.9276
5648.0,369.2508364.9275
5650.0,369.3891364.9268
5652.0,369.4582364.9322
5654.0,369.3546364.9334
5656.0,369.5274364.9373
5658.0,369.2163364.9308
5660.0,368.9055364.9337
5662.0,368.8017364.9385
5664.0,368.6634364.9346
5666.0,368.5944364.9386
5668.0,368.5253364.9461
5670.0,368.9055364.9481
5672.0,369.1127364.9606
5674.0,369.3546364.9593
5676.0,369.1819364.9695
5678.0,369.2508364.9712
5680.0,369.0089364.9687
5682.0,368.8017364.9687
5684.0,368.5944364.971
5686.0,368.5598364.9777
5688.0,368.7325364.9752
5690.0,369.0436364.9957
5692.0,369.4238364.9944
5694.0,369.4929364.9953
5696.0,369.5618364.9849
5698.0,369.5618364.9746
5700.0,369.5965364.9751
5702.0,369.3546364.9811
5704.0,369.3891364.9724
5706.0,369.2508364.9657
5708.0,369.0436364.9635
5710.0,368.6634364.9663
5712.0,368.5253364.9673
5714.0,368.2834364.9732
5716.0,368.6981364.9765
5718.0,368.94364.985
5720.0,369.5618364.998
5722.0,369.631364.988
5724.0,369.8731365.0008
5726.0,369.631364.9911
5728.0,369.7001364.9927
5730.0,369.4238364.9926
5732.0,369.2508364.9925
5734.0,368.9744364.9908
5736.0,368.6981364.9918
5738.0,368.5253364.9987
5740.0,368.6634365.0009
5742.0,368.8363365.0042
5744.0,369.2508365.0102
5746.0,369.4929365.0131
5748.0,369.4582365.0178
5750.0,369.4582365.0151
5752.0,369.4582365.0094
5754.0,369.2163365.0117
5756.0,369.1472365.0116
5758.0,368.8708365.012
5760.0,368.767365.0112
5762.0,368.4217365.0221
5764.0,368.4908365.0244
5766.0,368.387365.0308
5768.0,368.9055365.0366
5770.0,369.0089365.0443
5772.0,369.2508365.0428
5774.0,369.5274365.0499
5776.0,369.4582365.0512
5778.0,369.4582365.0511
5780.0,369.078365.0545
5782.0,368.94365.051
5784.0,368.8017365.0562
5786.0,368.6981365.0549
5788.0,368.5944365.0596
5790.0,368.6289365.0707
5792.0,368.8708365.074
5794.0,369.1472365.0736
5796.0,369.2163365.0753
5798.0,369.4238365.0787
5800.0,369.32365.0812
5802.0,369.0436365.0851
5804.0,369.0089365.077
5806.0,368.6289365.0917
5808.0,368.7325365.0888
5810.0,368.6981365.0944
5812.0,368.6634365.0965
5814.0,368.9744365.105
5816.0,368.9744365.1058
5818.0,369.3546365.1065
5820.0,369.2508365.1073
5822.0,369.2508365.0998
5824.0,368.767365.1077
5826.0,368.6981365.1116
5828.0,368.4562365.1181
5830.0,368.5253365.1186
5832.0,368.5598365.1246
5834.0,368.9744365.1265
5836.0,369.1472365.1276
5838.0,369.6657365.1358
5840.0,369.9076365.1397
5842.0,369.7693365.1291
5844.0,369.8038365.1303
5846.0,369.3546365.1206
5848.0,369.4582365.1202
5850.0,369.078365.1185
5852.0,368.9744365.1188
5854.0,368.767365.1149
5856.0,368.5944365.1202
5858.0,368.4908365.1294
5860.0,368.8017365.1358
5862.0,368.9055365.1358
5864.0,369.0089365.1465
5866.0,368.9055365.1538
5868.0,369.0436365.1545
5870.0,368.6289365.1584
5872.0,368.6634365.1568
5874.0,368.5944365.161
5876.0,368.4217365.1482
5878.0,368.94365.1597
5880.0,369.078365.1643
5882.0,369.5618365.1568
5884.0,369.4238365.161
5886.0,369.4582365.1677
5888.0,369.1472365.1634
5890.0,369.1127365.1673
5892.0,368.9055365.1602
5894.0,368.7325365.1577
5896.0,368.5598365.1723
5898.0,368.4217365.1835
5900.0,368.6981365.1855
5902.0,368.9744365.1911
5904.0,369.078365.1988
5906.0,369.4238365.2006
5908.0,369.1472365.198
5910.0,369.1127365.199
5912.0,369.0089365.1983
5914.0,368.9744365.1979
5916.0,368.6634365.1927
5918.0,368.4562365.1993
5920.0,368.4217365.2035
5922.0,368.6634365.2075
5924.0,369.0436365.2162
5926.0,369.5965365.2207
5928.0,369.5618365.2231
5930.0,369.7001365.2292
5932.0,369.631365.2206
5934.0,369.7346365.2228
5936.0,369.4929365.2188
5938.0,369.4238365.2097
5940.0,369.0436365.2169
5942.0,368.9744365.2161
5944.0,368.6981365.2171
5946.0,368.5598365.2198
5948.0,368.5598365.2226
5950.0,368.8363365.2286
5952.0,369.1819365.2333
5954.0,369.1819365.2413
5956.0,369.4582365.236
5958.0,369.4238365.2402
5960.0,369.3891365.2358
5962.0,369.32365.2373
5964.0,369.0436365.236
5966.0,368.8708365.2474
5968.0,368.4562365.2386
5970.0,368.3526365.2444
5972.0,368.5944365.247
5974.0,368.8363365.2576
5976.0,369.0436365.2689
5978.0,369.2163365.2691
5980.0,369.5965365.2746
5982.0,369.4582365.2767
5984.0,369.4582365.27
5986.0,369.2163365.2686
5988.0,369.0089365.2665
5990.0,368.94365.2688
5992.0,368.8708365.2746
5994.0,368.5944365.2758
5996.0,368.4908365.2834
5998.0,368.4562365.2859
6000.0,368.7325365.2949
6002.0,369.1819365.3063
6004.0,369.2855365.3078
6006.0,369.5965365.3075
6008.0,369.2508365.3037
6010.0,369.32365.2993
6012.0,369.2163365.2997
6014.0,368.9744365.2997
6016.0,368.6981365.2989
6018.0,368.6289365.3006
6020.0,368.4562365.3023
6022.0,368.387365.309
6024.0,368.6981365.3178
6026.0,369.2508365.3252
6028.0,369.7346365.3275
6030.0,369.7001365.3264
6032.0,369.9076365.3256
6034.0,369.7693365.32
6036.0,369.4929365.3142
6038.0,369.5274365.3096
6040.0,369.3891365.3125
6042.0,369.2508365.3084
6044.0,369.078365.3098
6046.0,368.6981365.3096
6048.0,368.4908365.3102
6050.0,368.3181365.3211
6052.0,368.4217365.329
6054.0,368.387365.3361
6056.0,368.1798365.3474
6058.0,368.0417365.3518
6060.0,367.8343365.3656
6062.0,367.6272365.3731
6064.0,367.4198365.3855
6066.0,367.4198365.4039
6068.0,367.2126365.407
6070.0,367.0054365.4258
6072.0,366.6945365.4418
6074.0,366.7292365.4568
6076.0,366.4875365.4743
6078.0,366.2803365.488
6080.0,366.0732365.5025
6082.0,365.6934365.5247
6084.0,365.7279365.5407
6086.0,365.3828365.5645
6088.0,365.3136365.5793
6090.0,364.8996365.5943
6092.0,364.9685365.621
6094.0,364.7268365.6452
6096.0,364.4855365.6611
6098.0,364.3128365.6794
6100.0,364.1402365.7031
6102.0,363.8298365.7182
6104.0,363.8298365.7428
6106.0,363.5883365.7661
6108.0,363.6228365.7795
6110.0,363.3813365.7996
6112.0,363.2778365.822
6114.0,362.9329365.8407
6116.0,362.7951365.859
6118.0,362.657365.8831
6120.0,362.588365.9075
6122.0,362.3123365.9246
6124.0,361.9329365.9433
6126.0,361.8984365.9612
6128.0,361.7605365.9773
6130.0,361.6569365.9992
6132.0,361.3469366.0187
6134.0,361.4156366.0401
6136.0,361.3122366.0588
6138.0,360.8641366.0833
6140.0,361.0364366.0973
6142.0,360.8296366.1154
6144.0,360.5194366.1359
6146.0,360.2438366.1558
6148.0,360.2783366.1727
6150.0,360.1748366.1933
6152.0,359.8991366.2094
6154.0,359.7269366.2292
6156.0,359.7612366.2512
6158.0,359.5201366.2688
6160.0,359.589366.2873
6162.0,359.3133366.3019
6164.0,359.0377366.3228
6166.0,358.9343366.3433
6168.0,358.7966366.3639
6170.0,358.7277366.3885
6172.0,358.521366.3979
6174.0,358.59366.421
6176.0,358.3144366.4366
6178.0,358.1765366.4539
6180.0,358.0044366.4729
6182.0,358.0389366.4924
6184.0,357.7633366.5064
6186.0,357.6943366.5305
6188.0,357.4534366.5471
6190.0,357.2813366.5583
6192.0,357.0402366.5755
6194.0,356.8681366.5957
6196.0,357.0057366.6085
6198.0,357.1779366.6353
6200.0,356.7648366.6531
6202.0,356.7304366.6665
6204.0,356.3861366.683
6206.0,356.2139366.7017
6208.0,356.1452366.7192
6210.0,355.9385366.7394
6212.0,355.9043366.755
6214.0,355.9385366.7773
6216.0,355.7666366.7943
6218.0,355.5944366.8162
6220.0,355.3193366.8285
6222.0,355.4225366.8443
6224.0,355.1816366.8658
6226.0,354.9062366.8751
6228.0,354.9752366.8956
6230.0,355.0094366.9137
6232.0,354.7343366.928
6234.0,354.6653366.9445
6236.0,354.4934366.9561
6238.0,354.2869366.9835
6240.0,354.2525366.9896
6242.0,354.1495367.0063
6244.0,353.9431367.0353
6246.0,353.7022367.0477
6248.0,353.6677367.0617
6250.0,353.7022367.0807
6252.0,353.5989367.0998
6254.0,353.4272367.1143
6256.0,353.4272367.1331
6258.0,353.1176367.1483
6260.0,353.0488367.1641
6262.0,352.9799367.1819
6264.0,352.8769367.1974
6266.0,352.7049367.2105
6268.0,352.533367.229
6270.0,352.4642367.2464
6272.0,352.258367.2588
6274.0,352.4298367.2781
6276.0,352.086367.2916
6278.0,352.1203367.313
6280.0,351.8453367.3237
6282.0,351.8453367.3409
6284.0,351.6049367.3544
6286.0,351.6734367.3744
6288.0,351.3642367.3909
6290.0,351.3642367.4062
6292.0,351.0892367.4191
6294.0,351.1235367.4386
6296.0,351.1922367.4578
6298.0,350.9175367.477
6300.0,350.6425367.4904
6302.0,350.8143367.5058
6304.0,350.402367.5177
6306.0,350.608367.5369
6308.0,350.3675367.5584
6310.0,350.2301367.5656
6312.0,350.1613367.5819
6314.0,350.1271367.5981
6316.0,349.9208367.6103
6318.0,349.9208367.6293
6320.0,349.7835367.643
6322.0,349.6461367.6632
6324.0,349.7835367.6767
6326.0,349.5773367.6836
6328.0,349.4056367.7057
6330.0,349.2683367.7187
6332.0,349.0278367.732
6334.0,348.9591367.7553
6336.0,348.7873367.7684
6338.0,348.9591367.778
6340.0,348.6843367.7912
6342.0,348.6843367.8117
6344.0,348.547367.8278
6346.0,348.547367.8398
6348.0,348.238367.8559
6350.0,348.135367.8706
6352.0,348.0662367.8834
6354.0,347.9977367.9039
6356.0,347.9977367.9115
6358.0,347.9632367.9283
6360.0,347.7572367.9426
6362.0,347.8602367.9592
6364.0,347.6885367.9782
6366.0,347.3452367.9914
6368.0,347.3796368.0106
6370.0,347.3452368.0219
6372.0,347.2766368.0361
6374.0,346.9333368.0509
6376.0,346.8991368.0623
6378.0,347.0021368.078
6380.0,346.7618368.0901
6382.0,346.7961368.1066
6384.0,346.5902368.1263
6386.0,346.4185368.136
6388.0,346.6588368.1548
6390.0,346.3842368.1629
6392.0,346.3497368.1799
6394.0,346.3842368.1931
6396.0,346.1782368.2017
6398.0,345.8008368.2142
6400.0,346.0754368.2408
6402.0,345.8351368.2509
6404.0,345.7666368.2657
6406.0,345.5263368.2849
6408.0,345.7321368.2976
6410.0,345.492368.3156
6412.0,345.2519368.3251
6414.0,345.2862368.3363
6416.0,345.4235368.3521
6418.0,345.0461368.3696
6420.0,345.1146368.3827
6422.0,345.0804368.3925
6424.0,344.9088368.4094
6426.0,344.8058368.4256
6428.0,344.703368.4346
6430.0,344.6345368.4518
6432.0,344.4629368.4628
6434.0,344.1885368.4802
6436.0,344.4629368.4877
6438.0,344.3942368.5062
6440.0,344.1885368.5135
6442.0,344.0856368.5309
6444.0,343.9142368.5456
6446.0,343.9485368.5613
6448.0,343.8457368.5753
6450.0,343.6741368.5866
6452.0,343.7769368.6003
6454.0,343.6398368.6141
6456.0,343.537368.6322
6458.0,343.3312368.6439
6460.0,343.3312368.6562
6462.0,343.434368.6719
6464.0,343.3312368.6845
6466.0,343.0226368.7009
6468.0,343.0226368.7077
6470.0,342.8855368.7285
6472.0,342.817368.739
6474.0,342.817368.7529
6476.0,342.7484368.7613
6478.0,342.7142368.7781
6480.0,342.5426368.794
6482.0,342.3713368.8083
6484.0,342.2342368.8184
6486.0,342.337368.8369
6488.0,342.1657368.8459
6490.0,342.3027368.8579
6492.0,342.0971368.8733
6494.0,341.9258368.8829
6496.0,342.0286368.8985
6498.0,341.8915368.9052
6500.0,341.6516368.9223
6502.0,341.7544368.9303
6504.0,341.5831368.9465
6506.0,341.4803368.9611
6508.0,341.6173368.9775
6510.0,341.446368.9866
6512.0,341.3775369.0056
6514.0,341.3089369.0241
6516.0,341.1718369.0328
6518.0,341.069369.0389
6520.0,340.9662369.0497
6522.0,340.932369.069
6524.0,340.9662369.0791
6526.0,340.8291369.0908
6528.0,340.6921369.1058
6530.0,340.5895369.1191
6532.0,340.5895369.1312
6534.0,340.5552369.1439
6536.0,340.5552369.1586
6538.0,340.2468369.1713
6540.0,340.2125369.185
6542.0,340.2468369.2005
6544.0,339.9043369.2173
6546.0,340.1441369.2233
6548.0,339.9385369.2401
6550.0,339.9385369.2542
6552.0,339.9043369.2635
6554.0,339.459369.2798
6556.0,339.7674369.2887
6558.0,339.6989369.301
6560.0,339.5618369.3133
6562.0,339.459369.3298
6564.0,339.2193369.3384
6566.0,339.3904369.3475
6568.0,339.2536369.3684
6570.0,339.2878369.3794
6572.0,339.2193369.3876
6574.0,339.1165369.4018
6576.0,338.8425369.4191
6578.0,338.9796369.4278
6580.0,338.8085369.438
6582.0,338.603369.4518
6584.0,338.7056369.4656
6586.0,338.6714369.4718
6588.0,338.5002369.4883
6590.0,338.5002369.5014
6592.0,338.466369.5182
6594.0,338.5002369.5244
6596.0,338.4317369.5392
6598.0,338.1237369.5509
6600.0,338.1237369.5661
6602.0,338.1579369.5781
6604.0,337.884369.5881
6606.0,338.1237369.602
6608.0,337.8497369.6166
6610.0,337.7814369.6309
6612.0,337.7814369.6441
6614.0,337.8497369.6499
6616.0,337.7128369.6633
6618.0,337.576369.6818
6620.0,337.6443369.6946
6622.0,337.6102369.7059
6624.0,337.2337369.7173
6626.0,337.4048369.7286
6628.0,337.0968369.7429
6630.0,337.1653369.7505
6632.0,337.1653369.7584
6634.0,337.3022369.7699
6636.0,337.0625369.7849
6638.0,336.6519369.8019
6640.0,336.823369.8109
6642.0,336.6519369.8258
6644.0,336.7204369.8357
6646.0,336.7547369.8569
6648.0,336.5836369.8595
6650.0,336.5493369.8747
6652.0,336.3782369.8894
6654.0,336.4808369.8964
6656.0,336.3782369.9125
6658.0,336.3098369.9238
6660.0,336.2755369.9322
6662.0,336.1729369.9441
6664.0,336.1729369.9575
6666.0,335.8651369.9734
6668.0,335.9677369.9825
6670.0,335.7623369.9927
6672.0,335.694370.0033
6674.0,335.7966370.0152
6676.0,335.7282370.0307
6678.0,335.523370.0347
6680.0,335.523370.0529
6682.0,335.6597370.0684
6684.0,335.5914370.0778
6686.0,335.2493370.0837
6688.0,335.3176370.0929
6690.0,335.2493370.1118
6692.0,335.3519370.1199
6694.0,335.215370.1428
6696.0,335.1124370.1442
6698.0,335.044370.16
6700.0,334.9757370.1744
6702.0,334.8388370.1831
6704.0,334.9414370.1962
6706.0,334.9757370.2085
6708.0,334.6679370.2176
6710.0,334.4627370.2347
6712.0,334.5653370.2457
6714.0,334.531370.2618
6716.0,334.6336370.269
6718.0,334.7022370.2741
6720.0,334.4627370.2921
6722.0,334.2575370.3058
6724.0,334.4627370.317
6726.0,334.2917370.3283
6728.0,334.2917370.3411
6730.0,334.1549370.3558
6732.0,334.0865370.3626
6734.0,334.0865370.3684
6736.0,333.9498370.3832
6738.0,333.813370.3982
6740.0,334.0865370.4086
6742.0,333.8815370.4253
6744.0,333.608370.4346
6746.0,333.5737370.4475
6748.0,333.5737370.4577
6750.0,333.5054370.4664
6752.0,333.5396370.4766
6754.0,333.3687370.4908
6756.0,333.1294370.5044
6758.0,333.1294370.5196
6760.0,333.3344370.5326
6762.0,333.1977370.5429
6764.0,333.0268370.559
6766.0,333.1294370.5699
6768.0,332.9925370.5811
6770.0,332.7192370.5929
6772.0,332.9584370.6001
6774.0,332.9584370.6067
6776.0,332.8558370.6272
6778.0,332.7192370.6354
6780.0,332.7534370.6452
6782.0,332.6508370.6588
6784.0,332.5142370.6786
6786.0,332.4799370.6895
6788.0,332.6508370.6953
6790.0,332.6166370.7107
6792.0,332.4458370.717
6794.0,332.2406370.7392
6796.0,332.2066370.7486
6798.0,331.8991370.7556
6800.0,332.1039370.7743
6802.0,331.9332370.787
6804.0,331.9332370.8039
6806.0,331.8991370.8089
6808.0,331.9673370.8244
6810.0,331.7965370.8341
6812.0,331.7965370.8446
6814.0,331.6598370.8563
6816.0,332.0015370.8643
6818.0,331.6941370.8751
6820.0,331.5572370.8935
6822.0,331.5915370.9053
6824.0,331.6256370.9174
6826.0,331.6941370.9255
6828.0,331.4548370.9429
6830.0,331.6256370.954
6832.0,331.3524370.9627
6834.0,331.3865370.9764
6836.0,331.1474370.9835
6838.0,331.0448370.9992
6840.0,331.0108371.0108
6842.0,331.1474371.0186
6844.0,331.0448371.0314
6846.0,331.1131371.0421
6848.0,330.9083371.0509
6850.0,330.7376371.0676
6852.0,330.8741371.0808
6854.0,330.7033371.0918
6856.0,330.7716371.0964
6858.0,330.7376371.1107
6860.0,330.7376371.1201
6862.0,330.4642371.1301
6864.0,330.5326371.14
6866.0,330.3959371.1484
6868.0,330.2592371.1645
6870.0,330.4983371.1725
6872.0,330.2933371.1811
6874.0,330.1911371.1951
6876.0,330.2252371.2095
6878.0,329.952371.2251
6880.0,330.1226371.2435
6882.0,330.0202371.2491
6884.0,330.0544371.2612
6886.0,329.747371.2688
6888.0,329.7127371.2815
6890.0,329.9177371.2909
6892.0,329.8153371.3
6894.0,329.747371.3146
6896.0,329.6787371.3279
6898.0,329.747371.3351
6900.0,329.5422371.3413
6902.0,329.6105371.3574
6904.0,329.5763371.3618
6906.0,329.3372371.3735
6908.0,329.5763371.3868
6910.0,329.4739371.3988
6912.0,329.2691371.4113
6914.0,329.3031371.4186
6916.0,329.2007371.4329
6918.0,329.2691371.4393
6920.0,329.1324371.4486
6922.0,328.8935371.4597
6924.0,328.9616371.4681
6926.0,328.8935371.4764
6928.0,329.03371.4931
6930.0,328.7911371.5006
6932.0,328.9276371.5124
6934.0,328.7228371.5217
6936.0,328.6887371.5318
6938.0,328.6203371.5445
6940.0,328.6887371.5536
6942.0,328.8251371.5658
6944.0,328.7911371.5736
6946.0,328.518371.5843
6948.0,328.4839371.599
6950.0,328.4155371.6059
6952.0,328.1083371.6166
6954.0,328.3131371.6274
6956.0,328.3131371.6378
6958.0,328.3474371.65
6960.0,328.3131371.6566
6962.0,328.2791371.6681
6964.0,328.0743371.6768
6966.0,327.8011371.6962
6968.0,327.767371.7027
6970.0,327.9035371.7137
6972.0,327.8695371.7268
6974.0,327.9718371.7311
6976.0,327.767371.7368
6978.0,327.8011371.749
6980.0,327.8011371.7624
6982.0,327.767371.773
6984.0,327.5965371.7828
6986.0,327.5624371.7945
6988.0,327.4941371.8031
6990.0,327.5965371.8096
6992.0,327.6989371.8211
6994.0,327.5281371.8278
6996.0,327.5281371.8385
6998.0,327.4258371.8516
7000.0,327.3576371.8651
7002.0,327.1187371.8692
7004.0,327.3236371.8762
7006.0,327.1528371.8855
7008.0,327.3236371.8968
7010.0,327.1869371.9082
7012.0,327.0506371.9222
7014.0,327.1528371.9279
7016.0,326.9482371.935
7018.0,326.9482371.9504
7020.0,326.8115371.9592
7022.0,327.1528371.9655
7024.0,326.8115371.9727
7026.0,326.8799371.9913
7028.0,326.7774371.9992
7030.0,326.8458372.0066
7032.0,326.7434372.0152
7034.0,326.6752372.0278
7036.0,326.6069372.0377
7038.0,326.5388372.0463
7040.0,326.4707372.0615
7042.0,326.4023372.0603
7044.0,326.5388372.0776
7046.0,326.4707372.0883
7048.0,326.334372.092
7050.0,326.2658372.1066
7052.0,326.3682372.1229
7054.0,326.027372.1272
7056.0,326.2999372.1362
7058.0,326.2658372.1452
7060.0,325.8564372.1577
7062.0,326.0953372.1673
7064.0,326.027372.1781
7066.0,326.027372.1911
7068.0,325.8564372.1981
7070.0,325.7201372.2091
7072.0,325.6518372.217
7074.0,325.6518372.2257
7076.0,325.8564372.2394
7078.0,325.7883372.2468
7080.0,325.5837372.2546
7082.0,325.7201372.2618
7084.0,325.5837372.2654
7086.0,325.5496372.2803
7088.0,325.4472372.2854
7090.0,325.5496372.2985
7092.0,325.3107372.308
7094.0,325.3107372.3204
7096.0,325.2767372.3266
7098.0,325.2767372.3352
7100.0,325.1744372.3454
7102.0,325.038372.3538
7104.0,325.1063372.3657
7106.0,325.1744372.3708
7108.0,325.038372.3828
7110.0,325.0039372.3943
7112.0,325.1404372.3993
7114.0,325.1744372.4079
7116.0,325.1744372.4283
7118.0,325.072372.4376
7120.0,324.9017372.4374
7122.0,324.7993372.4549
7124.0,324.8674372.4688
7126.0,324.629372.4695
7128.0,324.6971372.4816
7130.0,324.663372.4939
7132.0,324.7652372.499
7134.0,324.629372.5083
7136.0,324.5947372.5189
7138.0,324.5947372.5295
7140.0,324.5266372.5388
7142.0,324.4925372.5502
7144.0,324.3901372.5615
7146.0,324.5266372.5715
7148.0,324.3901372.5769
7150.0,324.4925372.5852
7152.0,324.2538372.5973
7154.0,324.1175372.6061
7156.0,324.1516372.6114
7158.0,324.0835372.6234
7160.0,324.2538372.6263
7162.0,324.3222372.6356
7164.0,323.947372.6482
7166.0,324.0835372.6612
7168.0,323.9811372.6681
7170.0,323.9811372.6814
7172.0,323.7083372.6893
7174.0,323.9129372.7003
7176.0,323.8107372.7078
7178.0,323.8789372.7154
7180.0,323.7083372.7252
7182.0,323.8789372.7388
7184.0,323.6061372.7482
7186.0,323.6402372.7668
7188.0,323.538372.7758
7190.0,323.6743372.7797
7192.0,323.6743372.7948
7194.0,323.5039372.7997
7196.0,323.7083372.8107
7198.0,323.5039372.8194
7200.0,323.4017372.8362
7202.0,323.3336372.8352
7204.0,323.1632372.8477
7206.0,323.3336372.8544
7208.0,323.3336372.8606
7210.0,323.0268372.8738
7212.0,323.1971372.8836
7214.0,323.3677372.8908
7216.0,322.9586372.8952
7218.0,323.0268372.8996
7220.0,323.0608372.9117
7222.0,323.0608372.9202
7224.0,323.0268372.9338
7226.0,322.8905372.9444
7228.0,322.8224372.9559
7230.0,322.8905372.9608
7232.0,322.8564372.978
7234.0,322.652372.9793
7236.0,322.6861372.9912
7238.0,322.7883373.0058
7240.0,322.8224373.0143
7242.0,322.5839373.0237
7244.0,322.652373.0333
7246.0,322.7542373.0418
7248.0,322.4474373.0527
7250.0,322.5496373.063
7252.0,322.7202373.0696
7254.0,322.5839373.0806
7256.0,322.2771373.0887
7258.0,322.3452373.0977
7260.0,322.2432373.1069
7262.0,322.3452373.1179
7264.0,322.2771373.1253
7266.0,322.1749373.138
7268.0,322.2771373.1472
7270.0,322.2432373.1555
7272.0,322.2089373.1666
7274.0,321.9705373.173
7276.0,322.2089373.1839
7278.0,322.1069373.1932
7280.0,322.0386373.2011
7282.0,322.0386373.2107
7284.0,322.0047373.2209
7286.0,321.8001373.2311
7288.0,321.9025373.2396
7290.0,321.8001373.2546
7292.0,321.9364373.2629
7294.0,321.8342373.2703
7296.0,321.9364373.2768
7298.0,321.8001373.284
7300.0,321.6979373.2965
7302.0,321.664373.3015
7304.0,321.732373.3115
7306.0,321.6979373.3226
7308.0,321.5618373.3304
7310.0,321.5957373.3471
7312.0,321.3234373.3488
7314.0,321.3574373.3641
7316.0,321.2212373.3667
7318.0,321.3234373.378
7320.0,321.4256373.389
7322.0,321.2893373.3951
7324.0,321.2212373.4052
7326.0,321.4596373.4189
7328.0,321.3574373.4265
7330.0,321.3913373.4333
7332.0,321.1871373.441
7334.0,321.2212373.4552
7336.0,321.119373.4606
7338.0,321.2212373.472
7340.0,320.9486373.4793
